"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GGEXP","GRALPUBSER","PC_GDP","A","2016",4.5509981091878,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","1995",12.5974680038995,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","1996",13.0581635793456,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","1997",12.4967749860047,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","1998",11.619445987083,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","1999",11.6446617238517,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2000",9.53491598623348,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2001",10.4124913889457,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2002",9.71706786853514,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2003",8.97995905515662,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2004",9.69862531368684,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2005",9.38557629739165,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2006",9.42998744648803,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2007",9.48658702766262,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2008",9.34966093162259,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2009",10.0326358722348,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2010",9.35633615760511,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2011",8.92645657800063,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2012",9.54864629049155,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2013",10.0979575646268,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2014",9.6752784979421,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2015",8.88632800675677,
"HUN","GGEXP","GRALPUBSER","PC_GDP","A","2016",7.93156583565592,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1990",5.6191627293704,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1991",6.72822612175433,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1992",7.17955970395512,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1993",8.57396090870924,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1994",8.26723074211176,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1995",8.40638824627623,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1996",8.93494023123653,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1997",9.12423919521754,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1998",8.33679453738931,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","1999",7.87485325748682,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2000",7.51498961551728,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2001",7.41292051205716,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2002",7.0052397682903,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2003",7.12414807777316,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2004",7.0212081248383,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2005",7.05469410598162,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2006",6.878932183948,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2007",6.67099000986151,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2008",6.98308304639385,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2009",7.75897784332897,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2010",7.70122928915019,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2011",8.01853008853603,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2012",8.19698387831406,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2013",8.29259656335756,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2014",8.28474648860683,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2015",8.50365451041011,
"FIN","GGEXP","GRALPUBSER","PC_GDP","A","2016",8.05604527303099,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","1995",4.60160630959017,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","1996",4.32687641339377,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","1997",4.1092216428944,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","1998",4.67597021678301,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","1999",4.03443016165274,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2000",3.66242703464919,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2001",3.13056906951317,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2002",3.74975501171802,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2003",3.23118624299147,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2004",3.11815714131639,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2005",3.1272487644526,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2006",3.42634292693329,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2007",3.3508967554302,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2008",3.18272923372703,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2009",3.76293729724904,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2010",3.3683204911896,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2011",3.4635990142764,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2012",4.07418114242035,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2013",4.05603600458491,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2014",4.0182067585161,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2015",4.19426511187619,
"EST","GGEXP","GRALPUBSER","PC_GDP","A","2016",4.10973811555147,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","1995",10.8627927327317,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","1996",10.6607023374484,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","1997",9.96188038170224,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","1998",9.5734526824892,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","1999",9.16029612064556,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2000",8.5304828051898,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2001",8.39087264842227,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2002",7.81679549533388,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2003",7.58976329231718,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2004",7.14660880039256,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2005",6.81022002744038,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2006",6.75276116652598,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2007",6.72388855820962,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2008",7.06067822389493,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2009",7.88087864945013,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2010",7.95300304926872,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2011",8.17991026903047,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2012",9.16832805453504,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2013",7.52333162492998,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2014",7.30696332713328,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2015",7.40281228232536,
"DNK","GGEXP","GRALPUBSER","PC_GDP","A","2016",6.77543923847583,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","1999",5.79639201178928,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2000",5.98381961716606,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2001",6.83995805416897,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2002",5.90983529826859,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2003",5.74298138532814,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2004",5.80319261913064,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2005",5.84094591134459,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2006",5.53566439071525,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2007",5.45257101905507,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2008",5.15654450431957,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2009",5.67283776893054,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2010",5.5717918023327,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2011",5.75683729115649,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2012",5.81282508461423,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2013",6.32889234586187,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2014",7.22979872965103,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2015",6.68096090162165,
"SVN","GGEXP","GRALPUBSER","PC_GDP","A","2016",6.59743312389627,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","1995",6.24491447582107,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","1996",7.50805526185238,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","1997",7.03291754202864,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","1998",6.9352922453312,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","1999",8.29179774740505,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2000",11.1516031341256,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2001",7.63585690751978,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2002",7.83297311184956,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2003",5.9941292153244,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2004",5.40418108059631,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2005",5.20243025640021,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2006",5.15680325219428,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2007",4.47260328872376,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2008",4.40415903124386,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2009",5.91087014724273,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2010",4.87711196696736,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2011",4.91963401355044,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2012",4.89592573057646,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2013",5.37955619797273,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2014",5.53111091189678,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2015",6.41220289234079,
"SVK","GGEXP","GRALPUBSER","PC_GDP","A","2016",5.2673088090359,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2005",4.49428083874926,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2006",4.40292157773397,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2007",4.34856368826692,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2008",4.46324164990608,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2009",4.66846850159652,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2010",4.57981840453327,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2011",4.46353695550647,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2012",4.34583030613556,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2013",4.35535824869091,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2014",4.23878523223501,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2015",4.1181362359672,
"JPN","GGEXP","GRALPUBSER","PC_GDP","A","2016",3.97521904711672,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","1995",16.7014813499349,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","1996",15.1606258640925,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","1997",13.4118271876903,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","1998",13.0206509817674,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","1999",12.6333512765203,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2000",12.0504978636636,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2001",11.5418602254249,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2002",11.0344522622504,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2003",10.0718395449663,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2004",11.5060296011476,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2005",9.98181551731359,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2006",11.0464641378293,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2007",11.6358526815143,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2008",11.4289662538372,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2009",12.0887864744296,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2010",12.2536046831042,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2011",12.8822605944532,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2012",10.9595040322731,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2013",9.91008924401506,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2014",9.97500905450424,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2015",10.0668144410818,
"GRC","GGEXP","GRALPUBSER","PC_GDP","A","2016",9.21645685706756,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1990",3.2067807617432,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1991",3.32434405627661,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1992",3.5485754978457,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1993",3.51864734093862,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1994",3.23850948848559,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1995",3.34140696635862,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1996",3.14841310485413,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1997",3.16394678126834,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1998",3.78596345920353,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","1999",3.76053438470318,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2000",4.18046974060769,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2001",4.53782225742696,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2002",4.42406864907409,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2003",5.10854832804363,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2004",5.23598937072127,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2005",5.03479407908677,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2006",5.00870240667556,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2007",5.2113389423017,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2008",6.37245785891471,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2009",6.31885101412007,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2010",5.45407126170071,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2011",5.52964287777795,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2012",5.64094682613254,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2013",5.42133333669128,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2014",5.30211274728071,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2015",5.09017859774408,
"KOR","GGEXP","GRALPUBSER","PC_GDP","A","2016",5.22183159071889,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","1995",9.05637132184484,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","1996",8.52114617337686,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","1997",8.08571289215979,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","1998",7.72518038524455,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","1999",7.41335863576655,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2000",6.98971476105459,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2001",6.67052654078497,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2002",6.3329987608179,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2003",6.14945106374681,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2004",5.99222348597922,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2005",5.87511322730961,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2006",5.68321398144885,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2007",5.4408320816577,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2008",5.61018420946913,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2009",5.44841735990858,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2010",5.60102129736681,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2011",5.24879335874494,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2012",5.14758808268731,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2013",5.06795990085743,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2014",5.17660372863184,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2015",4.92545013970853,
"NLD","GGEXP","GRALPUBSER","PC_GDP","A","2016",4.27818961878315,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","1995",8.11277994152441,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","1996",8.21263463335465,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","1997",7.77455414449212,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","1998",7.38680461048079,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","1999",6.64377200008077,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2000",6.1847582205029,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2001",6.07109365171945,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2002",5.77428171811106,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2003",5.55165581376825,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2004",5.12073088621114,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2005",5.0794892570758,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2006",5.01947470867304,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2007",4.91503108325538,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2008",5.10694528432888,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2009",5.62781033722193,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2010",5.5508425576006,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2011",6.19992171509339,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2012",6.63204512341138,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2013",7.22643130059384,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2014",7.00709178855678,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2015",6.44998681977312,
"ESP","GGEXP","GRALPUBSER","PC_GDP","A","2016",6.08549059077912,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","1995",3.86240447994796,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","1996",3.68852504094389,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","1997",3.78991435755402,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","1998",3.51576531560682,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","1999",3.661852367334,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2000",3.61298028530806,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2001",3.65325979078063,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2002",4.2385566465944,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2003",4.53475719670849,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2004",4.5522465063851,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2005",5.1863576902544,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2006",4.30505824701563,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2007",4.27882796279384,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2008",4.28091429747197,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2009",4.63900830676909,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2010",4.4523811446615,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2011",4.40398586428774,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2012",6.34590109342272,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2013",4.73472278074282,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2014",4.7265872299271,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2015",4.30153033770306,
"CZE","GGEXP","GRALPUBSER","PC_GDP","A","2016",4.19747105174298,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","1995",14.2896824454097,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","1996",14.2575040327459,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","1997",12.7642840076589,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","1998",11.5738492178993,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","1999",10.2604195199357,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","2000",9.93071464946638,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","2001",10.0260976639904,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","2002",9.53652497536399,
"ITA","GGEXP","GRALPUBSER","PC_GDP","A","2003",9.20450969778306,
